taxonID,vernacularName,language
624995,Onager,English
624996,Quagga,English
624997,Baird's Tapir,English
624998,Asian tapir,English
624999,Mountain Tapir,English
625000,Brazilian Tapir,English
625001,White Rhinoceros,English
625002,Badak Sumbu,English
625003,Black Rhinoceros,English
625004,Javan one-horned rhinoceros,English
625005,great Indian rhinoceros,English
625006,babirusa,English
625007,desert warthog,English
625008,warthog,English
625009,giant forest hog,English
625010,Bush-pig,English
625011,red river hog,English
625012,Bearded Pig,English
625013,Viet Nam warty pig,English
625014,Visayan Warty Pig,English
625015,Celebes wild boar,English
625016,Flores warty pig,English
625017,Philippine Warty Pig,English
625018,pygmy hog,English
625019,Timor wild boar,English
625020,Java Warty Pig,English
625021,Chacoan peccary,English
625022,Pygmy Hippopotamus,English
625023,Madagascan pygmy hippopotamus,English
625024,Common Hippopotamus,English
625025,Madagascan dwarf hippopotamus,English
625026,Bactrian Camel,English
625027,dromedary,English
625028,Guanaco,English
625029,guanaco,English
625030,alpaca,English
625031,Vicugna,English
625032,water chevrotain,English
625033,Indian Spotted Chevrotain,English
625034,lesser mouse-deer,English
625035,Greater Mouse-deer,English
625036,Northern Giraffe,English
625037,Okapi,English
625038,Chinese forest musk deer,English
625039,Alpine Musk Deer,English
625040,dusky musk deer,English
625041,Siberian Musk Deer,English
625042,Calamian deer,English
625043,Bawean deer,English
625044,Hog Deer,English
625045,Thorold's deer,English
625046,Visayan spotted deer,English
625047,swamp deer,English
625048,Eld's deer,English
625049,Schomburgk's deer,English
625050,Timor deer,English
625051,sambar,English
625052,Persian fallow deer,English
625053,Père David's Deer,English
625054,Chinese water deer,English
625055,Tufted Deer,English
625056,Bornean yellow muntjac,English
625057,Black Muntjac,English
625058,Fea's muntjac,English
625059,Gongshan Muntjac,English
625060,Indian muntjac,English
625061,Reeves' Muntjac,English
625062,marsh deer,English
625063,European Roe,English
625064,eastern roe deer,English
625065,Taruca,English
625066,South Andean huemul,English
625067,South American Red Brocket,English
625068,Merioa brocket,English
625069,Dwarf Brocket,English
625070,gray brocket,English
625071,Southern Bororó,English
625072,little red brocket,English
625073,Pampas deer,English
625074,Northern Pudu,English
625075,southern pudu,English
625076,Impala,English
625077,hartebeest,English
625078,Black Wildebeest,English
625079,blue wildebeest,English
625080,Bontebok (see comments),English
625081,hirola,English
625082,Common Tsessebe,English
625083,Lichtenstein's hartebeest,English
625084,Dibatag,English
625085,springbok,English
625086,Beira,English
625087,Arabian gazelle,English
625088,Indian Gazelle,English
625089,Queen of Sheba's gazelle,English
625090,Cuviers gazelle,English
625091,dama gazelle,English
625092,Dorcas Gazelle,English
625093,mountain gazelle,English
625094,Grant's gazelle,English
625095,Slender-horned Gazelle,English
625096,red-fronted gazelle,English
625097,red gazelle,English
625098,Saudi Gazelle,English
625099,Sömmerring's gazelle,English
625100,Speke's Gazelle,English
625101,goitered gazelle,English
625102,Thomson's gazelle,English
625103,Gerenuk,English
625104,Günther's dik-dik,English
625105,Kirk's Dikdik,English
625106,silver dik-dik,English
625107,Salt's Dikdik,English
625108,dwarf antelope,English
625109,Suni,English
625110,royal antelope,English
625111,Klipspringer,English
625112,oribi,English
625113,Tibetan antelope,English
625114,Mongolian gazelle,English
625115,Tibetan Gazelle,English
625116,Przewalski's gazelle,English
625117,Steenbok,English
625118,Cape grysbok,English
625119,Sharpe's Grysbok,English
625120,saiga,English
625121,Anoa,English
625122,short-horned water buffalo,English
625123,Tamarau,English
625124,mountain anoa,English
625125,Derby Eland,English
625126,eland,English
625127,Four-horned Antelope,English
625128,nyala,English
625129,Mountain Nyala,English
625130,bongo,English
625131,Lesser Kudu,English
625132,bushbuck,English
625133,Sitatunga,English
625134,greater kudu,English
625135,Takin,English
625136,West Caucasian tur,English
625137,East Caucasian tur,English
625138,Markhor,English
625139,ibex,English
625140,Nubian Ibex,English
625141,Spanish ibex,English
625142,Siberian Ibex,English
625143,Walia ibex,English
625144,Nilgiri Tahr,English
625145,Arabian tahr,English
625146,Himalayan Tahr,English
625147,red goral,English
625148,Long-tailed Goral,English
625149,goral,English
625150,Japanese serow,English
625151,serow,English
625152,Taiwan serow,English
625153,Argali,English
625154,snow sheep,English
625155,urial,English
625156,Bharal,English
625157,dwarf bharal,English
625158,Pyrenean Chamois,English
625159,chamois,English
625160,Aders' Duiker,English
625161,Peters's duiker,English
625162,Bay Duiker,English
625163,Harvey's duiker,English
625164,Jentink's Duiker,English
625165,white-bellied duiker,English
625166,Maxwell's duiker,English
625167,blue duiker,English
625168,Red Duiker,English
625169,black-fronted duiker,English
625170,Ogilby's Duiker,English
625171,Ruwenzori duiker,English
625172,Red-flanked Duiker,English
625173,Abbott's duiker,English
625174,Weyns's Duiker,English
625175,addax,English
625176,roan antelope,English
625177,Blaaubok,English
625178,sable antelope,English
625179,Scimitar-horned Oryx,English
625180,gemsbok,English
625181,Arabian Oryx,English
625182,common rhebok,English
625183,Nile Lechwe,English
625184,puku,English
625185,Southern Reedbuck,English
625186,mountain reedbuck,English
625187,Common Reedbuck,English
625191,Cedros Island mule deer,English
625196,Rocky Mountain mule deer,English
625197,caribou,English
625199,Giant Pocket Gophers,English
625201,Forest Spiny Pocket Mice,English
625202,Tropical Pocket Gopher,English
625203,Chiriqui Pocket Gopher,English
625204,Cherrie's Pocket Gopher,English
625205,Oaxacan Pocket Gopher,English
625206,Darien Pocket Gopher,English
625207,Giant Pocket Gopher,English
625208,Variable Pocket Gopher,English
625209,Hispid Pocket Gopher,English
625210,Big Pocket Gopher,English
625211,Nicaraguan Pocket Gopher,English
625212,Thaeler's Pocket Gopher,English
625213,Underwood's Pocket Gopher,English
625214,Alcorn's Pocket Gopher,English
625215,Buller's Pocket Gopher,English
625216,Smoky Pocket Gopher,English
625217,Llano Pocket Gopher,English
625218,Merriam's Pocket Gopher,English
625219,Querétaro Pocket Gopher,English
625220,Naked-nosed Pocket Gopher,English
625221,Zinser's Pocket Gopher,English
625222,Michoacan Pocket Gopher,English
625223,San Quintin Kangaroo Rat,English
625224,San Jose Island Kangaroo Rat,English
625225,Margarita Island Kangaroo Rat,English
625226,Nelson's Kangaroo Rat,English
625227,Phillips' Kangaroo Rat,English
625228,Trinidad Spiny Pocket Mouse,English
625229,Southern Spiny Pocket Mouse,English
625230,Desmarest's Spiny Pocket Mouse,English
625231,Gaumer's Spiny Pocket Mouse,English
625232,Goldman's Spiny Pocket Mouse,English
625233,Nelson's Spiny Pocket Mouse,English
625234,Mountain Spiny Pocket Mouse,English
625235,Peters' Spiny Pocket Mouse,English
625236,Painted Spiny Pocket Mouse,English
625237,Salvin's Spiny Pocket Mouse,English
625238,Jaliscan Spiny Pocket Mouse,English
625239,Sand Pocket Mouse,English
625240,Narrow-skulled Pocket Mouse,English
625241,Goldman's Pocket Mouse,English
625242,Lined Pocket Mouse,English
625243,Sinaloan Pocket Mouse,English
625244,San Bernardino Merriam's kangaroo rat,English
625245,Pacific pocket mouse,English
625246,Marble Canyon kangaroo rat,English
625252,big-eared kangaroo rat,English
625254,Yellow-eared Pocket Mouse,English
625257,rouch-head dories,English
625258,look-down dories,English
625259,dwarf dory,English
625263,tinselfishes,English
625266,slender dory,English
625267,smooth dories,English
625276,horsehead,English
625303,silver dory,English
625310,Red Rockhares,English
625312,Alpine Pika,English
625313,Gansu Pika,English
625314,Black-lipped Pika,English
625315,Daurian Pika,English
625316,Chinese Red Pika,English
625317,Forrest's Pika,English
625318,Gaoligong Pika,English
625319,Glover's Pika,English
625320,Himalayan Pika,English
625321,Northern Pika,English
625322,Ili Pika,English
625323,Kozlov's Pika,English
625324,Ladak Pika,English
625325,Large-eared Pika,English
625326,Muli Pika,English
625327,Nubra Pika,English
625328,Pallas's Pika,English
625329,Steppe Pika,English
625330,Royle's Pika,English
625331,Afghan Pika,English
625332,Turkestan Red Pika,English
625333,Moupin Pika,English
625334,Thomas's Pika,English
625335,Sardinian Pika,English
625336,Riverine Rabbit,English
625337,Hispid Hare,English
625338,Japanese Hare,English
625339,Broom Hare,English
625340,Yunnan Hare,English
625341,Korean Hare,English
625342,Corsican Hare,English
625343,Ethiopian Hare,English
625344,Tropical Hare,English
625345,Granada Hare,English
625346,Hainan Hare,English
625347,Black Jackrabbit,English
625348,Manchurian Hare,English
625349,Indian Hare,English
625350,Woolly Hare,English
625351,Burmese Hare,English
625352,Scrub Hare,English
625353,Chinese Hare,English
625354,Ethiopian Highland Hare,English
625355,Tolai Hare,English
625356,African Savanna Hare,English
625357,Yarkand Hare,English
625358,Sumatran Rabbit,English
625359,Amami Rabbit,English
625360,Bunyoro Rabbit,English
625361,Natal Red Rockhare,English
625362,Jameson's Red Rock Hare,English
625363,Smith's Red Rockhare,English
625364,Volcano Rabbit,English
625365,Tapeti,English
625366,Mexican Cottontail,English
625367,Dice's Cottontail,English
625368,Tres Marias Cottontail,English
625369,Omilteme Cottontail,English
625370,San Jose Brush Rabbit,English
625371,Hoffmann's Pika,English
625372,Annamite Striped Rabbit,English
625373,Tsing-Ling Pika,English
625374,Burmese hare,English
625375,riparian brush rabbit,English
625384,Huanghe pika,English
627919,blue soldier fly,English
630190,whitebarred rubberlip,English
630191,harlequin sweetlip,English
630192,goldenlined sweetlips,English
630193,dusky rubberlip,English
630194,threebanded sweetlip,English
630195,silverbanded sweetlip,English
630196,lemonfish,English
630197,blackspotted rubberlip,English
630198,yellowbanded sweetlip,English
630203,somber sweetlips,English
630204,sordid rubberlip,English
630208,diagonal-banded sweetlips,English
630215,barred rubberlip,English
630218,painted sweetlips,English
630219,ronco ofensivo,Spanish
630221,burro de Cortés,Spanish
630222,ronco bronceado,Spanish
630223,burro rasposo,Spanish
630224,manylined grunter,English
630225,banded grunter,English
630226,striped grunter,English
630227,striped piggy,English
630232,longfin salema,English
630233,ronco callana,Spanish
630234,ronco ruco,Spanish
630237,carruco grunt,English
630238,graybar grunt,English
630240,mojarra grunt,English
630243,spotted grunter,English
630244,Indian grunter,English
630245,blotched javelinfish,English
630246,ronco alargado,Spanish
630247,shining grunt,English
630255,teniente,Spanish
630258,burrito rayado,Spanish
630268,roncacho boquimorada,Spanish
630270,sand grunt,English
630274,olive grunter,English
630275,roncacho mapache,Spanish
630288,painted sweetlips,English
630301,Ramsay's mullet,English
630302,yellowtail mullet,English
630304,shark mullet,English
630305,freshwater mullet,English
630310,bigscale mullet,English
630312,lisa enana,Spanish
630313,rabúa,Spanish
630328,thinlipped mullet,English
630329,southern mullet,English
630335,liseta mullet,English
630338,Dussumier's mullet,English
630339,small fantail mullet,English
630340,giantscale mullet,English
630343,orange-eye mullet,English
630395,peón panámico,Spanish
630396,falsetail sandlance,English
630400,freckled stargazer,English
630405,sandfish,English
630409,lesser weever,English
630421,Cape sand lance,English
630451,spotted grubfish,English
630528,Pacific stargazer,English
630553,blue stargazer,English
630561,spotted weever,English
630568,bluespotted stargazer,English
630572,whitespotted stargazer,English
630573,striped stargazer,English
630574,fringed stargazer,English
630579,poissons d'argent,French
630640,plateadito de Tacotalpa,Spanish
630641,plateadito de La Palma,Spanish
630643,plateadito del Balsas,Spanish
630648,plateadito del Refugio,Spanish
630651,plateadito del Presidio,Spanish
630652,plateadito del Fuerte,Spanish
630653,plateadito plateado,Spanish
630655,plateadito de Huamuchal,Spanish
630658,plateadito del Hule,Spanish
630659,plateadito de Eyipantla,Spanish
630661,plateadito marino,Spanish
630669,plateadito del Papaloapan,Spanish
630671,plateadito de Chimalapa,Spanish
630711,pejerrey delta,Spanish
630712,scowling silverside,English
630713,largetooth silverside,English
630714,slender silverside,English
630715,charal de la Caldera,Spanish
630716,smallmouth silverside,English
630717,least silverside,English
630718,ranch silverside,English
630719,pike silverside,English
630720,charal de lago,Spanish
630721,shortfin silverside,English
630722,sharpnose silverside,English
630723,longjaw silverside,English
630724,charal de San Juanico,Spanish
630725,Mezquital silverside,English
630726,Patzcuaro silverside,English
630727,charal boca negra,Spanish
630728,Toluca silverside,English
630729,charal barracuda,Spanish
630754,pejerrey sardina,Spanish
630756,pejerrey azulado,Spanish
630770,Australian rainbowfish,English
630802,pejerrey landia,Spanish
630803,plateadito de Progreso,Spanish
630823,charal de Alchichica,Spanish
630824,Chignahuapan silverside,English
630825,La Preciosa silverside,English
630826,Quechulac silverside,English
630927,sailors choice,English
630931,spotted weever,English
630932,Cape sand lance,English
630979,loquette d'Amérique,French
630981,Atlantic eelpout,English
630982,lycode d'Esmark,French
630994,persimmon eelpout,English
630995,kelp gunnel,English
630996,abrojo tres rayas,Spanish
630997,abrojo dos rayas,Spanish
630998,snakehead eelpout,English
630999,viruela panza negra,Spanish
631000,y-prickleback,English
631001,decorated warbonnet,English
631007,crisscross prickleback,English
631016,specklemouth eelpout,English
631020,lompénie élancée,French
631023,lompénie-serpent,French
631024,wolf eelpout,English
631026,halfbarred pout,English
631027,aurora pout,English
631028,unernak caméléon,French
631033,Sars' wolf eel,English
631142,banded eelpout,English
631215,sixspot prickleback,English
631408,Acuminate Horseshoe Bat,English
631409,Adam's Horseshoe Bat,English
631410,Intermediate Horseshoe Bat,English
631411,Halcyon Horseshoe Bat,English
631412,Andersen's horseshoe bat,English
631413,Arcuate Horseshoe Bat,English
631414,Blasius's Horseshoe Bat,English
631415,Bornean Horseshoe Bat,English
631416,Canut's Horseshoe Bat,English
631417,Cape Horseshoe Bat,English
631418,Sulawesi Horseshoe Bat,English
631419,Geoffroy's Horseshoe Bat,English
631420,Croslet Horseshoe Bat,English
631421,Andaman Horseshoe Bat,English
631422,Little Japanese Horseshoe Bat,English
631423,Creagh's Horseshoe Bat,English
631424,Darling's Horseshoe Bat,English
631425,Decken's Horseshoe Bat,English
631426,Dent's Horseshoe Bat,English
631427,Eloquent Horseshoe Bat,English
631428,Mediterranean Horseshoe Bat,English
631429,Broad-eared Horseshoe Bat,English
631430,Greater Horseshoe Bat,English
631431,Rüppell's Horseshoe Bat,English
631432,Guinean Horseshoe Bat,English
631433,Hildebrandt's horseshoe bat,English
631434,Lesser Horseshoe Bat,English
631435,Imaizumi's Horseshoe Bat,English
631436,Philippine Forest Horseshoe Bat,English
631437,Kai Horseshoe Bat,English
631438,Lander's Horseshoe Bat,English
631439,Blyth's Horseshoe Bat,English
631440,Woolly Horseshoe Bat,English
631441,Maclaud's Horseshoe Bat,English
631442,Big-eared Horseshoe Bat,English
631443,Malayan Horseshoe Bat,English
631444,Marshall's Horseshoe Bat,English
631445,Smaller Horseshoe Bat,English
631446,Mehely's Horseshoe Bat,English
631447,Mitred Horseshoe Bat,English
631448,Formosan Lesser Horseshoe Bat,English
631449,Anamban Horseshoe Bat,English
631450,Osgood's Horseshoe Bat,English
631451,Bourret's Horseshoe Bat,English
631452,Pearson's Horseshoe Bat,English
631453,Large-eared Horseshoe Bat,English
631454,Least Horseshoe Bat,English
631455,King Horseshoe Bat,English
631456,Peninsular Horseshoe Bat,English
631457,Rufous Horseshoe Bat,English
631458,Large Rufous Horseshoe Bat,English
631459,Lesser Woolly Horseshoe Bat,English
631460,Shamel's Horseshoe Bat,English
631461,Forest Horseshoe Bat,English
631462,Lombok horseshoe bat,English
631463,Bushveld Horseshoe Bat,English
631464,Lesser Brown Horseshoe Bat,English
631465,Little Nepalese Horseshoe Bat,English
631466,Small Rufous Horseshoe Bat,English
631467,Swinny's Horseshoe Bat,English
631468,Thomas's Horseshoe Bat,English
631469,Trefoil Horseshoe Bat,English
631470,Yellow-faced Horseshoe Bat,English
631471,Dobson's Horseshoe Bat,English
631472,Flower-faced Bat,English
631473,Patrizi's Trident Leaf-nosed Bat,English
631474,Geoffroy's Trident Leaf-nosed Bat,English
631475,Stoliczka's Asian Trident Bat,English
631476,Temminck's Asian Trident Bat,English
631477,Percival's Short-eared Trident Bat,English
631478,East Asian tailless leaf-nosed bat,English
631479,Philippine tailless leaf-nosed bat,English
631480,Malayan Tailless Leaf-nosed Bat,English
631481,Aba Leaf-nosed Bat,English
631482,Great Leaf-nosed Bat,English
631483,Dusky Leaf-nosed Bat,English
631484,Benito Leaf-nosed Bat,English
631485,Bicolored Leaf-nosed Bat,English
631486,Short-headed Leaf-nosed Bat,English
631487,Sundevall's Leaf-nosed Bat,English
631488,Spurred Leaf-nosed Bat,English
631489,Cameroon Leaf-nosed Bat,English
631490,Fawn-colored Leaf-nosed Bat,English
631491,Ashy Leaf-nosed Bat,English
631492,Commerson's Leaf-nosed Bat,English
631493,Large Mindanao Leaf-nosed Bat,English
631494,Telefomin Leaf-nosed Bat,English
631495,Cox's Leaf-nosed Bat,English
631496,Timor Leaf-nosed Bat,English
631497,Short-tailed Leaf-nosed Bat,English
631498,Cyclops Leaf-nosed Bat,English
631499,Diadem Leaf-nosed Bat,English
631500,Fierce Leaf-nosed Bat,English
631501,Bornean Leaf-nosed Bat,English
631502,Dayak Leaf-nosed Bat,English
631503,Sooty Leaf-nosed Bat,English
631504,Fulvus Leaf-nosed Bat,English
631505,Cantor's Leaf-nosed Bat,English
631506,Thailand Leaf-nosed Bat,English
631507,Crested Leaf-nosed Bat,English
631508,Jones's Leaf-nosed Bat,English
631509,Lamotte's Leaf-nosed Bat,English
631510,Indian Leaf-nosed Bat,English
631511,Intermediate Leaf-nosed Bat,English
631512,Large Asian Leaf-nosed Bat,English
631513,Shield-faced Leaf-nosed Bat,English
631514,Big-eared Leaf-nosed Bat,English
631515,Maggie Taylor's Leaf-nosed Bat,English
631516,Aellen's Leaf-nosed Bat,English
631517,Large-eared Leaf-nosed Bat,English
631518,Fly River Leaf-nosed Bat,English
631519,Malayan Leaf-nosed Bat,English
631520,Philippine Forest Leaf-nosed Bat,English
631521,Biak Leaf-nosed Bat,English
631522,Pomona Leaf-nosed Bat,English
631523,Pratt's Leaf-nosed Bat,English
631524,Philippine Pygmy Leaf-nosed Bat,English
631525,Singapore roundleaf horseshoe bat,English
631526,Noack's Leaf-nosed Bat,English
631527,least roundleaf bat,English
631528,split roundleaf bat,English
631529,Semon's Leaf-nosed Bat,English
631530,Schneider's Leaf-nosed Bat,English
631531,Narrow-eared Leaf-nosed Bat,English
631532,Lesser Leaf-nosed Bat,English
631533,Wollaston's Leaf-nosed Bat,English
631534,Vietnamese Leaf-nosed Bat,English
631535,Orange Leaf-nosed Bat,English
631536,Trouessart's Trident Bat,English
631537,Persian Trident Bat,English
631538,Bumblebee bat,English
631539,Sulawesi Fruit Bat,English
631540,Talaud Fruit Bat,English
631541,Golden-capped Fruit Bat,English
631542,Palawan Fruit Bat,English
631543,Panay golden-capped fruit bat,English
631544,Sunda Fruit Bat,English
631545,Pygmy Fruit Bat,English
631546,Mindanao Pygmy Fruit Bat,English
631547,Bulmer's Fruit Bat,English
631548,Spotted-winged Fruit Bat,English
631549,Manado fruit bat,English
631550,Golden Short-palated Fruit Bat,English
631551,Black-capped Fruit Bat,English
631552,Lesser Short-nosed Fruit Bat,English
631553,Horsfield's fruit bat,English
631554,Nusatenggara Short-nosed Fruit Bat,English
631555,Greater Short-nosed Fruit Bat,English
631556,Indonesian Short-nosed Fruit Bat,English
631557,Beaufort's Naked-backed Fruit Bat,English
631558,Negros Naked-backed Fruit Bat,English
631559,Biak Naked-backed Fruit Bat,English
631560,Sulawesi Naked-backed Fruit Bat,English
631561,Solomons Naked-backed Fruit Bat,English
631562,Lesser Naked-backed Fruit Bat,English
631563,Moluccan Naked-backed Fruit Bat,English
631564,Panniet Naked-backed Fruit Bat,English
631565,western naked-backed fruit bat,English
631566,New Britain Naked-backed Fruit Bat,English
631567,Greenish Naked-backed Fruit Bat,English
631568,Dyak Fruit Bat,English
631569,African Straw-colored Fruit Bat,English
631570,Angolan Epauletted Fruit Bat,English
631571,Gambian Epauletted Fruit Bat,English
631572,Sanborn's Epauletted Fruit Bat,English
631573,Little Epauletted Fruit Bat,English
631574,Least Epauletted Fruit Bat,English
631575,Wahlberg's Epauletted Fruit Bat,English
631576,Büttikofer's Epauletted Fruit Bat,English
631577,Dobson's fruit bat,English
631578,Franquet's Epauletted Fruit Bat,English
631579,Philippine Pygmy Fruit Bat,English
631580,Sulawesi Harpy Fruit Bat,English
631581,Harpy Fruit Bat,English
631582,Hammer-headed Fruit Bat,English
631583,Salim Ali's Fruit Bat,English
631584,Temminck's Tailless Fruit Bat,English
631585,Javan Tailless Fruit Bat,English
631586,Ratanaworabhan's Fruit Bat,English
631587,White-collared Fruit Bat,English
631588,Hayman's Lesser Epauletted Fruit Bat,English
631589,Peters's Lesser Epauletted Fruit Bat,English
631590,São Tomé Collared Fruit Bat,English
631591,Bergmans's Collared Fruit Bat,English
631592,Little Collared Fruit Bat,English
631593,Veldkamp's bat,English
631594,Small-toothed Fruit Bat,English
631595,Broad-striped Tube-nosed Fruit Bat,English
631596,Common Tube-nosed Fruit Bat,English
631597,dark tube-nosed fruit bat,English
631598,Pallas's Tube-nosed Fruit Bat,English
631599,Mountain Tube-nosed Fruit Bat,English
631600,Round-eared Tube-nosed Fruit Bat,English
631601,Dragon Tube-nosed Fruit Bat,English
631602,Island Tube-nosed Fruit Bat,English
631603,Malaita Tube-nosed Fruit Bat,English
631604,Demonic Tube-nosed Fruit Bat,English
631605,Lesser Tube-nosed Fruit Bat,English
631606,Philippine Tube-nosed Fruit Bat,English
631607,Queensland Tube-nosed Fruit Bat,English
631608,Nendo Tube-nosed Fruit Bat,English
631609,Umboi Tube-nosed Fruit Bat,English
631610,Luzon Fruit Bat,English
631611,Unstriped Tube-nosed Fruit Bat,English
631612,Lucas's Short-nosed Fruit Bat,English
631613,d'Anchieta's fruit bat,English
631614,Greater Musky Fruit Bat,English
631615,Lesser Musky Fruit Bat,English
631616,Fijian Monkey-faced Fruit Bat,English
631617,Bougainville Monkey-faced Fruit Bat,English
631618,Guadalcanal Monkey-faced Fruit Bat,English
631619,Black Flying Fox,English
631620,Vanuatu Flying Fox,English
631621,Ambon flying fox,English
631622,Dusky Flying Fox,English
631623,North Moluccan Flying Fox,English
631624,Moluccan Flying Fox,English
631625,Spectacled Flying Fox,English
631626,Ryukyu Flying Fox,English
631627,Nicobar Flying Fox,English
631628,Banks Flying Fox,English
631629,Indian Flying Fox,English
631630,Gilliard's flying fox,English
631631,Gray Flying Fox,English
631632,Ontong Java Flying Fox,English
631633,Variable Flying Fox,English
631634,White-winged Flying Fox,English
631635,Comoro Flying Fox,English
631636,Lombok Flying Fox,English
631637,Lyle's Flying Fox,English
631638,Big-eared Flying Fox,English
631639,Sanborn's Flying Fox,English
631640,Mearns's flying fox,English
631641,Black-bearded Flying Fox,English
631642,Black-eared Flying Fox,English
631643,Great Flying Fox,English
631644,Greater Mascarene Flying Fox,English
631645,Temotu Flying Fox,English
631646,Seram Flying Fox,English
631647,Ornate Flying Fox,English
631648,Moluccan Masked Flying Fox,English
631649,Geelvink Bay Flying Fox,English
631650,Gray-headed Flying Fox,English
631651,Bonin Flying Fox,English
631652,Little Golden-mantled Flying Fox,English
631653,Solomons Flying Fox,English
631654,Malagasy Flying Fox,English
631655,Santa Cruz flying fox,English
631656,Little Red Flying Fox,English
631657,Seychelles Flying Fox,English
631658,Philippine Gray Flying Fox,English
631659,Dark Flying Fox,English
631660,Temminck's flying fox,English
631661,Vanikoro Flying Fox,English
631662,Large Flying Fox,English
631663,New Caledonian Flying Fox,English
631664,Pemba Flying Fox,English
631665,Dwarf Flying Fox,English
631666,Egyptian rousette,English
631667,Geoffroy's Rousette,English
631668,Angolan rousette,English
631669,Sulawesi Rousette,English
631670,Long-haired Rousette,English
631671,Leschenault's rousette,English
631672,Malagasy Rousette,English
631673,Comoro Rousette,English
631674,Bare-backed Rousette,English
631675,Pohle's Fruit Bat,English
631676,Zenker's Fruit Bat,English
631677,Blanford's Fruit Bat,English
631678,Stripe-faced Fruit Bat,English
631679,Swift Fruit Bat,English
631680,Greater Dawn Bat,English
631681,Lesser Dawn Bat,English
631682,Dagger-toothed Long-nosed Fruit Bat,English
631683,Greater Long-nosed Fruit Bat,English
631684,Woermann's Long-tongued Fruit Bat,English
631685,orange fruit bat,English
631686,Black-bellied Fruit Bat,English
631687,Woodford's Fruit Bat,English
631688,Southern Blossom Bat,English
631689,Halmaheran Blossom Bat,English
631690,Moss-forest Blossom Bat,English
631691,lesser mouse-tailed bat,English
631692,Greater Mouse-tailed Bat,English
631693,Small Mouse-tailed Bat,English
631694,Ecuadorian Sac-winged Bat,English
631695,Thomas's Sac-winged Bat,English
631696,Gray Sac-winged Bat,English
631697,Shaggy Bat,English
631698,African Sheath-tailed Bat,English
631699,Seychelles Sheath-tailed Bat,English
631700,Chestnut Sac-winged Bat,English
631701,Short-eared Bat,English
631702,Northern Ghost Bat,English
631703,Greater Ghost Bat,English
631704,Isabelle's Ghost Bat,English
631705,Lesser Ghost Bat,English
631706,Small Asian Sheath-tailed Bat,English
631707,Peters's Sheath-tailed Bat,English
631708,Beccari's Sheath-tailed Bat,English
631709,Large-eared Sheath-tailed Bat,English
631710,New Guinean Sheath-tailed Bat,English
631711,Lesser Sheath-tailed Bat,English
631712,Raffray's Sheath-tailed Bat,English
631713,Dark Sheath-tailed Bat,English
631714,Greater Dog-like Bat,English
631715,White-winged Dog-like Bat,English
631716,Lesser Dog-like Bat,English
631717,Proboscis Bat,English
631718,Yellow-bellied Pouched Bat,English
631719,Troughton's Pouched Bat,English
631720,Pel's Pouched Bat,English
631721,Philippine pouched bat,English
631722,Naked-rumped Pouched Bat,English
631723,Greater Sac-winged Bat,English
631724,Frosted Sac-winged Bat,English
631725,Amazonian Sac-winged Bat,English
631726,Lesser Sac-winged Bat,English
631727,Coastal Tomb Bat,English
631728,Sharp-nosed Tomb Bat,English
631729,Hamilton's Tomb Bat,English
631730,Hildegarde's Tomb Bat,English
631731,Hill's Tomb Bat,English
631732,Arnhem Tomb Bat,English
631733,Long-winged Tomb Bat,English
631734,Mauritian Tomb Bat,English
631735,Black-bearded Tomb Bat,English
631736,Naked-rumped Tomb Bat,English
631737,Egyptian Tomb Bat,English
631738,Philippine tomb bat,English
631739,Theobald's Tomb Bat,English
631740,Bates's Slit-faced Bat,English
631741,Gambian Slit-faced Bat,English
631742,Large Slit-faced Bat,English
631743,Hairy Slit-faced Bat,English
631744,Intermediate Slit-faced Bat,English
631745,Javan Slit-faced Bat,English
631746,Large-eared Slit-faced Bat,English
631747,Dja Slit-faced Bat,English
631748,Dwarf Slit-faced Bat,English
631749,Egyptian Slit-faced Bat,English
631750,Malayan Slit-faced Bat,English
631751,Wood's Slit-faced Bat,English
631752,Heart-nosed Bat,English
631753,Yellow-winged Bat,English
631754,Australian False Vampire Bat,English
631755,Greater False Vampire Bat,English
631756,Lesser False Vampire Bat,English
631757,Malagasy Straw-colored Fruit Bat,English
631758,Montane Monkey-faced Fruit Bat,English
631759,Aldabra Flying Fox,English
631760,Woolly False Vampire Bat,English
631761,Common Sword-nosed Bat,English
631762,Fernandez's Sword-nosed Bat,English
631763,Marinkelle's Sword-nosed Bat,English
631764,Orinocoan Sword-nosed Bat,English
631765,Long-legged Bat,English
631767,yellow-throated big-eared bat,English
631768,Davies's big-eared bat,English
631769,Hairy Big-eared Bat,English
631770,Little Big-eared Bat,English
631771,Tiny Big-eared Bat,English
631772,Niceforo's big-eared bat,English
631773,least big-eared bat,English
631774,Schmidt's Big-eared Bat,English
631775,tri-colored big-eared bat,English
631776,Southern Golden Bat,English
631777,Striped Hairy-nosed Bat,English
631778,Pale-faced Bat,English
631779,Pale Spear-nosed Bat,English
631780,Lesser Spear-nosed Bat,English
631781,Greater Spear-nosed Bat,English
631782,Guianan Spear-nosed Bat,English
631783,Greater Round-eared Bat,English
631784,pygmy round-eared bat,English
631785,Carriker's round-eared bat,English
631786,Davis's round-eared bat,English
631788,white-throated round-eared bat,English
631789,Fringe-lipped Bat,English
631790,Spectral Bat,English
631791,Chestnut Long-tongued Bat,English
631792,Bokermann's Nectar Bat,English
